dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
baseline;spam;00081.123b29a781b2e8c83763e5d440e672a3;;;;none;;;False;4.6;5.0;3;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT|HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2214 | Spam: False ; 4.6 / 5.0"
baseline;spam;00081.4c7fbdca38b8def54e276e75ec56682e;;;;none;;;False;1.2;5.0;3;BANG_GUAR|LOTS_OF_MONEY|PP_MIME_FAKE_ASCII_TEXT;SPAMD/1.1 0 EX_OK;"Content-length: 1236 | Spam: False ; 1.2 / 5.0"
baseline;spam;00082.0341a767bbaca01fd89b6236ef681257;;;;none;;;False;1.5;5.0;2;LOTS_OF_MONEY|NA_DOLLARS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1371 | Spam: False ; 1.5 / 5.0"
baseline;spam;00084.a9f5b3a9b7feb7070f25ae76320c8ec6;;;;none;;;True;13.1;5.0;8;ADVANCE_FEE_5_NEW_MONEY|DEAR_SOMETHING|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|T_MONEY_PERCENT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 803 | Spam: True ; 13.1 / 5.0"
baseline;spam;00084.eab3c85ce1b86d404296fc9d490d30dc;;;;none;;;False;0.8;5.0;2;BAD_CREDIT|END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 970 | Spam: False ; 0.8 / 5.0"
baseline;spam;00085.ae2bf18f9dd33e3d80d11eda4c0be41d;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 864 | Spam: False ; 0.0 / 5.0"
baseline;spam;00085.f63a9484ac582233db057dbb45dc0eaf;;;;none;;;True;9.8;5.0;6;BIGNUM_EMAILS_MANY|ENGLISH_UCE_SUBJECT|FIN_FREE|LOTS_OF_MONEY|MONEY_FORM|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 775 | Spam: True ; 9.8 / 5.0"
baseline;spam;00086.5ddcb4859b292c984d1db6aeade5ac04;;;;none;;;False;1.0;5.0;2;HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 875 | Spam: False ; 1.0 / 5.0"
baseline;spam;00087.c6bf843edd1028fd09bb46d88bf97699;;;;none;;;False;3.9;5.0;4;ACT_NOW_CAPS|END_FUTURE_EMAILS|EXCUSE_REMOVE|LOW_PRICE;SPAMD/1.1 0 EX_OK;"Content-length: 982 | Spam: False ; 3.9 / 5.0"
baseline;spam;00087.f09438ca6392721e63696f4f753effbb;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1565 | Spam: False ; 0.0 / 5.0"
baseline;spam;00089.7e7baae6ef4a8fb945d7b3fe551329fe;;;;none;;;False;1.0;5.0;2;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN;SPAMD/1.1 0 EX_OK;"Content-length: 1343 | Spam: False ; 1.0 / 5.0"
baseline;spam;00090.52630c4c07cd069c7bc7658c1a7a7253;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1612 | Spam: False ; 0.0 / 5.0"
baseline;spam;00090.c82f6c8ce0db12e42a24fb2808974628;;;;none;;;False;0.6;5.0;2;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 1330 | Spam: False ; 0.6 / 5.0"
baseline;spam;00091.bcaf9648660ba372bc4d542aa06456ad;;;;none;;;False;2.0;5.0;1;MIXED_HREF_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1440 | Spam: False ; 2.0 / 5.0"
baseline;spam;00093.ca4edc32d2ff8e1dbb5f9c0b15ec435b;;;;none;;;False;3.4;5.0;1;MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1665 | Spam: False ; 3.4 / 5.0"
baseline;spam;00093.f0f5881aff74fafe925b36649298a0aa;;;;none;;;False;0.6;5.0;2;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 976 | Spam: False ; 0.6 / 5.0"
baseline;spam;00094.7f704c47988221c18cb6a620409442b8;;;;none;;;True;6.3;5.0;4;AXB_XMAILER_MIMEOLE_OL_024C2|EXCUSE_24|MSOE_MID_WRONG_CASE|THIS_AD;SPAMD/1.1 0 EX_OK;"Content-length: 913 | Spam: True ; 6.3 / 5.0"
baseline;spam;00095.17594a58d6736a8f6a1990b0b92090cd;;;;none;;;False;0.1;5.0;2;ACT_NOW_CAPS|WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1664 | Spam: False ; 0.1 / 5.0"
baseline;spam;00095.bee28d9bf506043611e140c673fe41f4;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1370 | Spam: False ; 0.0 / 5.0"
baseline;spam;00096.a791864be5f1205bf2cea0adf241b25a;;;;none;;;True;7.1;5.0;4;AXB_XMAILER_MIMEOLE_OL_024C2|END_FUTURE_EMAILS|MIXED_HREF_CASE|MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 756 | Spam: True ; 7.1 / 5.0"
baseline;spam;00097.013347cc91e7d0915074dccb0428883f;;;;none;;;False;4.4;5.0;3;BODY_ENHANCEMENT|BODY_ENHANCEMENT2|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1578 | Spam: False ; 4.4 / 5.0"
baseline;spam;00098.f1f1a3bd3ec32d8e967fba2a7a03e1e5;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1639 | Spam: False ; 0.0 / 5.0"
baseline;spam;00099.328fbebf5170afdd863e431d90ea90f5;;;;none;;;False;0.1;5.0;1;ACT_NOW_CAPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1036 | Spam: False ; 0.1 / 5.0"
baseline;spam;00099.d41a21dc96bb3c3342292f7c9fa4db1e;;;;none;;;True;5.3;5.0;4;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 737 | Spam: True ; 5.3 / 5.0"
baseline;spam;00100.81611d62ec1f172be947fda4af7caa2c;;;;none;;;False;4.4;5.0;5;EXCUSE_24|FSL_HELO_BARE_IP_1|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|THIS_AD;SPAMD/1.1 0 EX_OK;"Content-length: 1677 | Spam: False ; 4.4 / 5.0"
baseline;spam;00100.f18596df33992ee2af3e79f71f092e69;;;;none;;;False;0.8;5.0;2;BAD_CREDIT|END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 946 | Spam: False ; 0.8 / 5.0"
baseline;spam;00101.1eefdf65cf34445662c1d308ef78d103;;;;none;;;False;0.8;5.0;2;BAD_CREDIT|END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 949 | Spam: False ; 0.8 / 5.0"
baseline;spam;00101.5a24bf3ba3962442179b1a0325a1d1cb;;;;none;;;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1351 | Spam: False ; 0.7 / 5.0"
baseline;spam;00102.706dc065aaf3946565c4897163a16a33;;;;none;;;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 973 | Spam: False ; 0.1 / 5.0"
baseline;spam;00102.fb09d2f978a271fba5a3ffc172003ed9;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1380 | Spam: False ; 0.0 / 5.0"
baseline;spam;00103.2eef38789b4ecce796e7e8dbe718e3d2;;;;none;;;False;4.2;5.0;2;ENGLISH_UCE_SUBJECT|FREE_QUOTE_INSTANT;SPAMD/1.1 0 EX_OK;"Content-length: 1188 | Spam: False ; 4.2 / 5.0"
baseline;spam;00104.67ea4a37ac02d37f4baa7631ba17a824;;;;none;;;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1173 | Spam: False ; 0.7 / 5.0"
baseline;spam;00105.00951a21b8464f4eb4e106d6b14c68b6;;;;none;;;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1579 | Spam: False ; 0.0 / 5.0"
baseline;spam;00105.d8f25617befc5289aa4ed9602457050b;;;;none;;;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 980 | Spam: False ; 0.7 / 5.0"
baseline;spam;00106.f20a99365b7016f8e9dcd8620b472e74;;;;none;;;False;2.1;5.0;3;ACT_NOW_CAPS|BANG_GUAR|MONEY_BACK;SPAMD/1.1 0 EX_OK;"Content-length: 1433 | Spam: False ; 2.1 / 5.0"
baseline;spam;00108.813fc6306b631b5c58ecfc26caf3a8dc;;;;none;;;False;3.4;5.0;1;MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1294 | Spam: False ; 3.4 / 5.0"
baseline;spam;00108.ce25a55c6b4cc9bcd32ed090ee20785a;;;;none;;;False;1.5;5.0;1;ENGLISH_UCE_SUBJECT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1184 | Spam: False ; 1.5 / 5.0"
baseline;spam;00109.17824b03f1b16c199abc7f4d7c35e4eb;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 861 | Spam: False ; 0.0 / 5.0"
baseline;spam;00109.eda1664dd3b3c31b67e5cd04553b6546;;;;none;;;False;4.1;5.0;2;END_FUTURE_EMAILS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1510 | Spam: False ; 4.1 / 5.0"
baseline;spam;00110.6a98310639f4d8f87cabd99ce4155c77;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 868 | Spam: False ; 0.0 / 5.0"
baseline;spam;00110.f3c4ebe14b439420b53212332326181f;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1860 | Spam: False ; 0.0 / 5.0"
baseline;spam;00111.ae6aba48f8aa83849be067076eea8ce5;;;;none;;;False;3.5;5.0;3;BANG_GUAR|ENGLISH_UCE_SUBJECT|MONEY_BACK;SPAMD/1.1 0 EX_OK;"Content-length: 1197 | Spam: False ; 3.5 / 5.0"
baseline;spam;00112.be81f2f6f7940a9403c9809b4a9e243a;;;;none;;;False;0.6;5.0;2;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 1264 | Spam: False ; 0.6 / 5.0"
baseline;spam;00112.e4952a7d270c78cd6bba9d4f6add13f2;;;;none;;;True;9.0;5.0;5;ADMITS_SPAM|BIGNUM_EMAILS_MANY|EXCUSE_REMOVE|LOTS_OF_MONEY|THIS_AD	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 697 | Spam: True ; 9.0 / 5.0"
baseline;spam;00113.0449844c534e41730bb7a0ab513580e9;;;;none;;;False;2.2;5.0;2;DRUG_ED_CAPS|DRUG_ED_ONLINE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1037 | Spam: False ; 2.2 / 5.0"
baseline;spam;00113.eebc11982ccc4730fb8759f94400ce19;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1692 | Spam: False ; 0.0 / 5.0"
baseline;spam;00115.c97af50ef7ccd816f95bbdc6f4d226b2;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1727 | Spam: False ; 0.0 / 5.0"
baseline;spam;00115.ea1a875067c4c0b710f5f4c951335723;;;;none;;;False;1.0;5.0;3;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1002 | Spam: False ; 1.0 / 5.0"
baseline;spam;00117.9f0ba9c35b1fe59307e32b7c2c0d4e61;;;;none;;;False;2.0;5.0;3;BANG_GUAR|LOTS_OF_MONEY|MONEY_BACK;SPAMD/1.1 0 EX_OK;"Content-length: 1308 | Spam: False ; 2.0 / 5.0"
baseline;spam;00117.b3ceb6525a1dc935463f3e3080110039;;;;none;;;False;0.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 2315 | Spam: False ; 0.2 / 5.0"
baseline;spam;00118.141d803810acd9d4fc23db103dddfcd9;;;;none;;;False;2.2;5.0;2;DRUG_ED_CAPS|DRUG_ED_ONLINE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1048 | Spam: False ; 2.2 / 5.0"
baseline;spam;00118.b31615605a37b4878bd1de4f829c89cb;;;;none;;;False;2.9;5.0;3;DRUG_ED_CAPS|DRUG_ED_ONLINE|END_FUTURE_EMAILS;SPAMD/1.1 0 EX_OK;"Content-length: 1761 | Spam: False ; 2.9 / 5.0"
baseline;spam;00120.58579af867ff9a702cff23e7b8818a59;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1816 | Spam: False ; 0.0 / 5.0"
baseline;spam;00120.b6b2f20782980f83878f075f29d7c517;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 958 | Spam: False ; 0.0 / 5.0"
baseline;spam;00122.4a2f67839c81141a1075745a66c907bb;;;;none;;;False;1.3;5.0;4;ACT_NOW_CAPS|BANG_GUAR|LOTS_OF_MONEY|PP_MIME_FAKE_ASCII_TEXT;SPAMD/1.1 0 EX_OK;"Content-length: 1261 | Spam: False ; 1.3 / 5.0"
baseline;spam;00122.98bcaad36eb81e75911371f841f28dfc;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1364 | Spam: False ; 0.0 / 5.0"
baseline;spam;00123.a5ee0040ec9a30b3f32f61e547fa5f8f;;;;none;;;True;6.3;5.0;4;AXB_XMAILER_MIMEOLE_OL_024C2|EXCUSE_24|MSOE_MID_WRONG_CASE|THIS_AD;SPAMD/1.1 0 EX_OK;"Content-length: 913 | Spam: True ; 6.3 / 5.0"
baseline;spam;00124.db848e36f1b4c2705cbc16ef33a302d4;;;;none;;;False;1.6;5.0;1;SUBJECT_DIET	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1660 | Spam: False ; 1.6 / 5.0"
baseline;spam;00125.ea96729a0da6d9025d5178f2d6916e42;;;;none;;;True;5.3;5.0;3;END_FUTURE_EMAILS|ENGLISH_UCE_SUBJECT|EXCUSE_REMOVE;SPAMD/1.1 0 EX_OK;"Content-length: 740 | Spam: True ; 5.3 / 5.0"
baseline;spam;00126.e98e1ba87a38e0cceeb55f3b86dbd4dd;;;;none;;;False;2.7;5.0;5;END_FUTURE_EMAILS|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|HK_RANDOM_ENVFROM|HK_RANDOM_FROM	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1350 | Spam: False ; 2.7 / 5.0"
baseline;spam;00127.17d8ae11fb73ed829ae89847f2c1e9e5;;;;none;;;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1528 | Spam: False ; 0.7 / 5.0"
baseline;spam;00127.3500d109361b544b0937523adb763588;;;;none;;;False;4.3;5.0;2;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1440 | Spam: False ; 4.3 / 5.0"
baseline;spam;00128.721b6b20d5834d490662e2ae8c5c0684;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1633 | Spam: False ; 0.0 / 5.0"
baseline;spam;00129.1080cea3a532759b015dc071d033749d;;;;none;;;False;2.7;5.0;2;ENGLISH_UCE_SUBJECT|ONE_TIME	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1544 | Spam: False ; 2.7 / 5.0"
baseline;spam;00130.1ad579dc65cd646549fe87f565bdec5c;;;;none;;;False;0.8;5.0;2;BAD_CREDIT|END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1226 | Spam: False ; 0.8 / 5.0"
baseline;spam;00130.c8128e89eff5b0e61aa864ebfd96afba;;;;none;;;True;10.3;5.0;6;ADVANCE_FEE_3_NEW|AXB_XMAILER_MIMEOLE_OL_024C2|DEAR_SOMETHING|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_FROM|MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1067 | Spam: True ; 10.3 / 5.0"
baseline;spam;00131.d955acc659fb151479460f9dd2f87efe;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1389 | Spam: False ; 0.0 / 5.0"
baseline;spam;00131.faf572e5916abbdb3d6ee9671339e047;;;;none;;;False;0.8;5.0;2;BAD_CREDIT|END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1225 | Spam: False ; 0.8 / 5.0"
baseline;spam;00132.0ead3e293c6c41cbffb69670e8b85ae7;;;;none;;;False;3.7;5.0;2;BANG_GUAR|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1555 | Spam: False ; 3.7 / 5.0"
baseline;spam;00133.7dbf2e71621f92eada31cc655ff12fd3;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 746 | Spam: False ; 0.0 / 5.0"
baseline;spam;00134.651c69499f4c81f5049c03f9c0c71b44;;;;none;;;False;2.3;5.0;2;END_FUTURE_EMAILS|ENGLISH_UCE_SUBJECT;SPAMD/1.1 0 EX_OK;"Content-length: 1069 | Spam: False ; 2.3 / 5.0"
baseline;spam;00135.00e388e3b23df6278a8845047ca25160;;;;none;;;False;0.0;5.0;1;CONTENT_AFTER_HTML	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1705 | Spam: False ; 0.0 / 5.0"
baseline;spam;00137.09969121c8540730f1020b5a700b4c42;;;;none;;;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1603 | Spam: False ; 0.0 / 5.0"
baseline;spam;00138.c15973a4d40bed4333079296be2522ca;;;;none;;;False;4.0;5.0;3;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1321 | Spam: False ; 4.0 / 5.0"
baseline;spam;00140.eba666846fa0a138a90aeef51a627022;;;;none;;;False;1.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 2387 | Spam: False ; 1.2 / 5.0"
baseline;spam;00141.29b1847b5d4131c536a812cdc88326eb;;;;none;;;False;2.0;5.0;2;LOTS_OF_MONEY|MIXED_HREF_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1133 | Spam: False ; 2.0 / 5.0"
baseline;spam;00141.c30e993ea9a98743b0a98733bdfba8c2;;;;none;;;True;7.6;5.0;5;ADVANCE_FEE_3_NEW|DEAR_SOMETHING|EXCUSE_4|HEADER_FROM_DIFFERENT_DOMAINS|SYSADMIN	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 765 | Spam: True ; 7.6 / 5.0"
baseline;spam;00142.141444128e16c8ae1631c27821debc9b;;;;none;;;False;2.0;5.0;2;LOTS_OF_MONEY|MIXED_HREF_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1077 | Spam: False ; 2.0 / 5.0"
baseline;spam;00142.eddc7114a8566cbf83fa8210bf0d3603;;;;none;;;False;2.0;5.0;2;EXCUSE_24|THIS_AD	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1895 | Spam: False ; 2.0 / 5.0"
baseline;spam;00143.13c0751d4b9f10098bb3ac85a435d884;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1646 | Spam: False ; 0.0 / 5.0"
baseline;spam;00143.95e60a4160434f341761931c65844a38;;;;none;;;False;3.0;5.0;4;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|LOTS_OF_MONEY|MIXED_HREF_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1106 | Spam: False ; 3.0 / 5.0"
baseline;spam;00144.4eeba2f228a8658e0d2e3a64764f4f31;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1176 | Spam: False ; 0.0 / 5.0"
baseline;spam;00144.a439c28b51d6b53f4fbf3bf427b55ed2;;;;none;;;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1028 | Spam: False ; 0.1 / 5.0"
baseline;spam;00145.b6788a48c1eace0b7c34ff7de32766f6;;;;none;;;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1293 | Spam: False ; 0.0 / 5.0"
baseline;spam;00146.e9b64856c0cd982a64f47c9ab9084287;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1623 | Spam: False ; 0.0 / 5.0"
baseline;spam;00150.f97c73fa56460a6afc6d9418ad76b5b5;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1574 | Spam: False ; 0.0 / 5.0"
baseline;spam;00151.34bbdbf089edc6f58080753a166a3cfc;;;;none;;;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2617 | Spam: False ; 0.2 / 5.0"
baseline;spam;00152.8ed8aaed94054e507af5b9c760dd7be6;;;;none;;;False;3.4;5.0;1;MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1530 | Spam: False ; 3.4 / 5.0"
baseline;spam;00153.6a5ffe584834ea334041ab958cadcadb;;;;none;;;False;3.6;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2194 | Spam: False ; 3.6 / 5.0"
baseline;spam;00154.b6c448ccff434e2dbe2c7c200a36aa31;;;;none;;;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1295 | Spam: False ; 0.0 / 5.0"
baseline;spam;00155.1c37ce73590cc67186717a491ed0db5f;;;;none;;;True;7.6;5.0;6;ADVANCE_FEE_5_NEW_MONEY|DEAR_SOMETHING|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MILLION_USD|MONEY_FREEMAIL_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 768 | Spam: True ; 7.6 / 5.0"
baseline;spam;00155.b043f6801a72ada945205709c44c8ac4;;;;none;;;False;1.0;5.0;3;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|T_KAM_HTML_FONT_INVALID;SPAMD/1.1 0 EX_OK;"Content-length: 1535 | Spam: False ; 1.0 / 5.0"
baseline;spam;00156.0b541afe96820e3bb8f900b565608269;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1691 | Spam: False ; 0.0 / 5.0"
baseline;spam;00157.52b0a260de7c64f539b0e5d16198b5bf;;;;none;;;True;8.0;5.0;6;ADVANCE_FEE_5_NEW_MONEY|HK_NAME_MR_MRS|HK_SCAM|LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 759 | Spam: True ; 8.0 / 5.0"
baseline;spam;00158.9c8bf53ed738031b4bfab819c4b3ef13;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1694 | Spam: False ; 0.0 / 5.0"
baseline;spam;00159.6b641c70d79fd5a69b84a94b4e88150a;;;;none;;;False;1.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MONEY_BACK;SPAMD/1.1 0 EX_OK;"Content-length: 2241 | Spam: False ; 1.2 / 5.0"
baseline;spam;00159.b16f070a576c2eb1533aa9e2cf8e6b77;;;;none;;;False;1.2;5.0;3;ACT_NOW_CAPS|ADVANCE_FEE_2_NEW_FORM|LOW_PRICE;SPAMD/1.1 0 EX_OK;"Content-length: 1379 | Spam: False ; 1.2 / 5.0"
baseline;spam;00160.66e11a17d619ce33d5a455a87015ee25;;;;none;;;False;4.6;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MONEY_BACK|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2283 | Spam: False ; 4.6 / 5.0"
baseline;spam;00160.cec5f611ae665ff0add6c4928d47f2be;;;;none;;;True;8.1;5.0;5;BANG_GUAR|FSL_HELO_NON_FQDN_1|GUARANTEED_100_PERCENT|HELO_NO_DOMAIN|MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1988 | Spam: True ; 8.1 / 5.0"
baseline;spam;00161.37836bbc77bdab253f914d7a5233badb;;;;none;;;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1395 | Spam: False ; 0.1 / 5.0"
baseline;spam;00161.ae33257753c9bdaaadc9221347868496;;;;none;;;False;3.4;5.0;1;MSOE_MID_WRONG_CASE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1827 | Spam: False ; 3.4 / 5.0"
baseline;spam;00162.b5ae5521352c9bba7bf635c1766d4a75;;;;none;;;False;3.6;5.0;3;BAD_CREDIT|FIN_FREE|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1511 | Spam: False ; 3.6 / 5.0"
baseline;spam;00163.244a217b150d2129cbdc52b96d992382;;;;none;;;False;0.1;5.0;1;FIN_FREE;SPAMD/1.1 0 EX_OK;"Content-length: 1382 | Spam: False ; 0.1 / 5.0"
baseline;spam;00163.2ceade6f8b0c1c342f5f95d57ac551f5;;;;none;;;False;4.6;5.0;3;HEADER_FROM_DIFFERENT_DOMAINS|MONEY_BACK|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2289 | Spam: False ; 4.6 / 5.0"
baseline;spam;00164.272880ebd1f1f93cf0cd9800842a24bd;;;;none;;;False;1.7;5.0;3;DEAR_SOMETHING|LOTS_OF_MONEY|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1086 | Spam: False ; 1.7 / 5.0"
baseline;spam;00164.8536500ed9cadc8397a63b697d043c0b;;;;none;;;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1198 | Spam: False ; 0.0 / 5.0"
