dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
baseline;spam;00196.dd21040c7757d477c967ae71b537810e;;;;none;;;True;15.7;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1331 | Spam: True ; 15.7 / 5.0"
baseline;spam;00198.150ad975a44e356b479b88d8b57edc40;;;;none;;;True;6.8;5.0;8;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 811 | Spam: True ; 6.8 / 5.0"
baseline;spam;00207.0b71ac81a360455c1514f5872564b1e1;;;;none;;;True;20.6;5.0;15;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|DOS_OE_TO_MX|END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_DATE|KHOP_HELO_FCRDNS|MIMEOLE_DIRECT_TO_MX|MIME_BASE64_TEXT|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC;SPAMD/1.1 0 EX_OK;"Content-length: 1002 | Spam: True ; 20.6 / 5.0"
baseline;spam;00209.5276f967533f2ce0209c1eff631a86ff;;;;none;;;True;6.4;5.0;10;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 845 | Spam: True ; 6.4 / 5.0"
baseline;spam;00211.4a52fb081c7087c4a82402342751e755;;;;none;;;True;22.7;5.0;13;BAYES_99|BAYES_999|DATE_IN_PAST_96_XX|ENGLISH_UCE_SUBJECT|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_ENVFROM|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|RATWARE_MS_HASH|RDNS_NONE|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 890 | Spam: True ; 22.7 / 5.0"
baseline;spam;00214.1367039e50dc6b7adb0f2aa8aba83216;;;;none;;;True;5.4;5.0;9;BAYES_99|BAYES_999|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 795 | Spam: True ; 5.4 / 5.0"
baseline;spam;00217.43b4ef3d9c56cf42be9c37b546a19e78;;;;none;;;True;18.6;5.0;21;BAYES_99|BAYES_999|DATE_IN_PAST_06_12|END_FUTURE_EMAILS|EXCUSE_4|FILL_THIS_FORM|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FREEMAIL_FORGED_REPLYTO|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|LOTS_OF_MONEY|MIME_HTML_ONLY|MONEY_FORM|MONEY_FREEMAIL_REPTO|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|RDNS_NONE|TO_NO_BRKTS_MSFT;SPAMD/1.1 0 EX_OK;"Content-length: 1034 | Spam: True ; 18.6 / 5.0"
baseline;spam;00224.0654fe0af51e1dcefa0eb66eb932f55f;;;;none;;;True;9.4;5.0;12;ADVANCE_FEE_5_NEW_MONEY|BAYES_50|CTE_8BIT_MISMATCH|DEAR_SOMETHING|HEADER_FROM_DIFFERENT_DOMAINS|HK_SCAM|LOTS_OF_MONEY|MONEY_FRAUD_8|MONEY_NOHTML|PP_MIME_FAKE_ASCII_TEXT|SUBJ_ALL_CAPS|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 862 | Spam: True ; 9.4 / 5.0"
baseline;spam;00228.cf58326ab05a757c7e759acc8d6b360d;;;;none;;;True;13.4;5.0;14;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_FREEMAIL_REPTO|MONEY_NOHTML|MSOE_MID_WRONG_CASE|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 926 | Spam: True ; 13.4 / 5.0"
baseline;spam;00231.8c72952de376293bc38d30834c0bb580;;;;none;;;True;14.8;5.0;19;BANG_GUAR|BAYES_99|BAYES_999|DIET_1|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_SHRT_CMNT_OBFU_MANY|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|OBFUSCATING_COMMENT|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJECT_DIET|SUSPICIOUS_RECIPS|WEIRD_PORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1082 | Spam: True ; 14.8 / 5.0"
baseline;spam;00233.3c32285387ebc0675adb029b9e20e581;;;;none;;;True;5.5;5.0;10;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|URI_HEX;SPAMD/1.1 0 EX_OK;"Content-length: 841 | Spam: True ; 5.5 / 5.0"
baseline;spam;00236.a46588c69d43e80c618038b95eff2893;;;;none;;;True;10.6;5.0;12;BAYES_99|BAYES_999|FILL_THIS_FORM|FREEMAIL_FROM|FREEMAIL_REPLY|FSL_HELO_BARE_IP_1|HELO_MISC_IP|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJ_ALL_CAPS|T_FILL_THIS_FORM_FRAUD_PHISH;SPAMD/1.1 0 EX_OK;"Content-length: 864 | Spam: True ; 10.6 / 5.0"
baseline;spam;00246.4dc5830a5a3e1fda805613b61822bac8;;;;none;;;True;12.8;5.0;14;BAYES_99|BAYES_999|FREEMAIL_FROM|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HK_RANDOM_REPLYTO|HTML_MESSAGE|MARKETING_PARTNERS|MIME_HTML_ONLY|MISSING_MIMEOLE|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|XPRIO	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 895 | Spam: True ; 12.8 / 5.0"
baseline;spam;00248.2212008dd1bd6e4d2326d8c6ce81d01a;;;;none;;;True;19.4;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_12_24|FIN_FREE|FORGED_HOTMAIL_RCVD2|FREEMAIL_FROM|HTML_FONT_FACE_BAD|HTML_MESSAGE|HTML_OBFUSCATE_05_10|HTML_SINGLET_MANY|INVALID_DATE_TZ_ABSURD|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_KAM_HTML_FONT_INVALID;SPAMD/1.1 0 EX_OK;"Content-length: 1047 | Spam: True ; 19.4 / 5.0"
baseline;spam;00248.b243bca51ee69d6e428ca2f45f0fe41b;;;;none;;;True;5.4;5.0;9;BAYES_99|BAYES_999|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 807 | Spam: True ; 5.4 / 5.0"
baseline;spam;00249.5f45607c1bffe89f60ba1ec9f878039a;;;;none;;;True;14.0;5.0;8;BAYES_99|BAYES_999|DATE_IN_FUTURE_12_24|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 850 | Spam: True ; 14.0 / 5.0"
baseline;spam;00251.6b4b7e79e1706156839a00817d774e37;;;;none;;;True;19.0;5.0;17;BAYES_99|BAYES_999|DATE_IN_FUTURE_12_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_FROM|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|NORDNS_LOW_CONTRAST|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1406 | Spam: True ; 19.0 / 5.0"
baseline;spam;00261.12b64e557e52daf5fc5a52e47df2f4e3;;;;none;;;True;7.0;5.0;8;BAYES_99|BAYES_999|BOGUS_MIME_VERSION|HEADER_FROM_DIFFERENT_DOMAINS|HTML_MESSAGE|MIXED_HREF_CASE|MSGID_FROM_MTA_HEADER|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 729 | Spam: True ; 7.0 / 5.0"
baseline;spam;00263.32b258c4cc08d235b2ca36fc16074f08;;;;none;;;True;11.5;5.0;9;BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|HEADER_FROM_DIFFERENT_DOMAINS|MISSING_HEADERS|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|RDNS_NONE|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 783 | Spam: True ; 11.5 / 5.0"
baseline;spam;00264.02b614f34aa0d5970959123b9386b285;;;;none;;;True;8.8;5.0;6;BAYES_99|BAYES_999|EXCUSE_REMOVE|HTML_IMAGE_ONLY_28|HTML_MESSAGE|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 748 | Spam: True ; 8.8 / 5.0"
baseline;spam;00279.1d58a13e343c1e53aca2ed2121a3f815;;;;none;;;True;29.5;5.0;21;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|DATE_IN_FUTURE_24_48|DEAR_SOMETHING|DOS_OE_TO_MX|FORGED_MUA_OUTLOOK|FORM_FRAUD_5|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MONEY_FORM_SHORT|MONEY_FRAUD_8|MONEY_NOHTML|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|TO_NO_BRKTS_DYNIP|TO_NO_BRKTS_MSFT|T_COMPENSATION|T_FILL_THIS_FORM_SHORT|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 1028 | Spam: True ; 29.5 / 5.0"
baseline;spam;00280.026da2bd191f11081b8d8428134b0c66;;;;none;;;True;15.1;5.0;12;BAYES_99|BAYES_999|DATE_IN_PAST_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM;SPAMD/1.1 0 EX_OK;"Content-length: 887 | Spam: True ; 15.1 / 5.0"
baseline;spam;00284.227c1ebb961320cd2086d904d698c49b;;;;none;;;True;5.4;5.0;9;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_08|HTML_MESSAGE|KHOP_HELO_FCRDNS|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 830 | Spam: True ; 5.4 / 5.0"
baseline;spam;00287.b0495a4dbdff36654c3b3ee2f92bdbf3;;;;none;;;True;14.1;5.0;18;BAYES_99|BAYES_999|FILL_THIS_FORM|FORGED_MUA_IMS|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MIME_QP_LONG_LINE|MISSING_MIMEOLE|NO_FM_NAME_IP_HOSTN|PDS_RDNS_DYNAMIC_FP|RCVD_FAKE_HELO_DOTCOM|RDNS_DYNAMIC|SPOOFED_FREEMAIL|XPRIO;SPAMD/1.1 0 EX_OK;"Content-length: 1007 | Spam: True ; 14.1 / 5.0"
baseline;spam;00289.61a681a72c71512f115ad65033acc7c9;;;;none;;;False;2.9;5.0;3;BAYES_50|LOTS_OF_MONEY|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 1740 | Spam: False ; 2.9 / 5.0"
baseline;spam;00291.7aa227e74e89bdd529a3875459d0d5a2;;;;none;;;True;6.4;5.0;11;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 849 | Spam: True ; 6.4 / 5.0"
baseline;spam;00292.dbf78a2aaa230d288eb80ab843804252;;;;none;;;True;9.7;5.0;9;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH;SPAMD/1.1 0 EX_OK;"Content-length: 831 | Spam: True ; 9.7 / 5.0"
baseline;spam;00296.85aa16f800e0aaf8755cdf23d7e035ff;;;;none;;;True;6.4;5.0;12;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|T_REMOTE_IMAGE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 893 | Spam: True ; 6.4 / 5.0"
baseline;spam;00302.7f695c69d4cbe06e91cddd2ca7cddf33;;;;none;;;True;9.2;5.0;8;BAYES_99|BAYES_999|BODY_ENHANCEMENT|FREEMAIL_FROM|GUARANTEED_100_PERCENT|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 773 | Spam: True ; 9.2 / 5.0"
baseline;spam;00303.22239f1393297a691eb5df3dfe7a5001;;;;none;;;True;18.5;5.0;13;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|FORGED_MUA_IMS|FORGED_TELESP_RCVD|FSL_HELO_BARE_IP_2|KHOP_HELO_FCRDNS|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RDNS_DYNAMIC|WEIRD_QUOTING|XPRIO	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 856 | Spam: True ; 18.5 / 5.0"
baseline;spam;00305.1f2a712e25638b0a4868155b37022cf1;;;;none;;;True;15.0;5.0;19;BAYES_99|BAYES_999|DIET_1|FREEMAIL_FROM|FROM_MISSP_FREEMAIL|FROM_MISSP_XPRIO|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_OBFUSCATE_05_10|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|OBFUSCATING_COMMENT|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUSPICIOUS_RECIPS|WEIRD_PORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1072 | Spam: True ; 15.0 / 5.0"
baseline;spam;00305.f80c21904d6d4f6facd036450a588b0d;;;;none;;;False;3.0;5.0;5;BAYES_99|BAYES_999|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|MSGID_FROM_MTA_HEADER	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2186 | Spam: False ; 3.0 / 5.0"
baseline;spam;00308.fc90f8aab51648329b9e705c9021b204;;;;none;;;True;5.4;5.0;9;BAYES_99|BAYES_999|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 815 | Spam: True ; 5.4 / 5.0"
baseline;spam;00311.176626eb0ec0de8f451a079083104975;;;;none;;;True;6.9;5.0;11;BAD_CREDIT|BAYES_99|BAYES_999|FIN_FREE|FROM_MISSPACED|FROM_MISSP_EH_MATCH|FROM_MISSP_XPRIO|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 816 | Spam: True ; 6.9 / 5.0"
baseline;spam;00312.5034fee7d265abd7a4194e9300de24bf;;;;none;;;True;13.1;5.0;19;BAYES_99|BAYES_999|DIET_1|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_OBFUSCATE_05_10|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|OBFUSCATING_COMMENT|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJECT_DIET|SUSPICIOUS_RECIPS|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1054 | Spam: True ; 13.1 / 5.0"
baseline;spam;00319.a99dff9c010e00ec182ed5701556d330;;;;none;;;False;-0.1;5.0;4;BAYES_50|CTE_8BIT_MISMATCH|FIN_FREE|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 2806 | Spam: False ; -0.1 / 5.0"
baseline;spam;00333.050a95c5ed10d1e01e5da42d27d087bd;;;;none;;;True;21.9;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_12_24|EXCUSE_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_FROM|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_08|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MIME_HTML_ONLY|MORE_SEX|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 2100 | Spam: True ; 21.9 / 5.0"
baseline;spam;00337.813498483bc80a24c002e6e7e8e0f2cb;;;;none;;;True;5.7;5.0;5;BAYES_95|DATE_IN_PAST_03_06|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 668 | Spam: True ; 5.7 / 5.0"
baseline;spam;00344.17882edad13c2c761e6d8d99eef5a346;;;;none;;;True;7.1;5.0;13;BAYES_99|BAYES_999|FORGED_HOTMAIL_RCVD2|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|GB_CUSTOM_HTM_URI|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|RATWARE_EFROM|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 985 | Spam: True ; 7.1 / 5.0"
baseline;spam;00344.e6463530b23a12554d2e6f0e08ae10a7;;;;none;;;True;6.3;5.0;8;BAYES_99|BAYES_999|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 986 | Spam: True ; 6.3 / 5.0"
baseline;spam;00345.613b3c2aeac033eebb379c91b8ce9fba;;;;none;;;True;6.5;5.0;9;BAYES_99|BAYES_999|FROM_OFFERS|HEADER_FROM_DIFFERENT_DOMAINS|HTML_IMAGE_ONLY_28|HTML_IMAGE_RATIO_02|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 874 | Spam: True ; 6.5 / 5.0"
baseline;spam;00346.d93a823fb3350a5da8f0c612ce1156cd;;;;none;;;True;11.1;5.0;10;ADVANCE_FEE_5_NEW_MONEY|BAYES_50|DATE_IN_FUTURE_06_12|DEAR_SOMETHING|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|MONEY_NOHTML|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 809 | Spam: True ; 11.1 / 5.0"
baseline;spam;00354.dca4b8984863a76ffd01a33888498288;;;;none;;;True;18.8;5.0;18;BAYES_99|BAYES_999|EXCUSE_24|FAKE_REPLY_C|FORGED_MUA_OUTLOOK|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|IP_LINK_PLUS|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|THIS_AD|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 940 | Spam: True ; 18.8 / 5.0"
baseline;spam;00356.ea7eb32330fa6bf65270023c0d99e2c5;;;;none;;;True;18.8;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HK_RANDOM_REPLYTO|INVALID_DATE_TZ_ABSURD|LOW_PRICE|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME;SPAMD/1.1 0 EX_OK;"Content-length: 1078 | Spam: True ; 18.8 / 5.0"
baseline;spam;00359.90bec90ebeaf05f024f48594e7d7b0d5;;;;none;;;True;19.9;5.0;18;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|CTE_8BIT_MISMATCH|DEAR_SOMETHING|FREEMAIL_FROM|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FRAUD_8|MONEY_NOHTML|PP_MIME_FAKE_ASCII_TEXT|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TEQF_USR_POLITE|T_MONEY_PERCENT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 929 | Spam: True ; 19.9 / 5.0"
baseline;spam;00360.3c1e6c84cb93d024c1f1aa85cd56ac9c;;;;none;;;False;2.4;5.0;2;BAYES_80|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1540 | Spam: False ; 2.4 / 5.0"
baseline;spam;00361.e91ac048b0ede961d3f51009eee1c620;;;;none;;;True;8.6;5.0;12;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|CTE_8BIT_MISMATCH|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML|SUBJ_ALL_CAPS|T_MONEY_PERCENT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 842 | Spam: True ; 8.6 / 5.0"
baseline;spam;00369.845eeb9573484bd88a6a6224c7068d81;;;;none;;;True;19.9;5.0;21;BAYES_99|BAYES_999|CONTENT_AFTER_HTML|DATE_IN_FUTURE_12_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|FSL_HELO_BARE_IP_2|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1283 | Spam: True ; 19.9 / 5.0"
baseline;spam;00373.ebe8670ac56b04125c25100a36ab0510;;;;none;;;False;4.7;5.0;7;BAYES_99|BAYES_999|KHOP_HELO_FCRDNS|LOW_PRICE|MSGID_FROM_MTA_HEADER|SUBJ_ALL_CAPS|WEIRD_QUOTING;SPAMD/1.1 0 EX_OK;"Content-length: 1645 | Spam: False ; 4.7 / 5.0"
baseline;spam;00374.b174d1e94449f519f3ceba87e7cefea7;;;;none;;;True;6.3;5.0;5;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|PP_MIME_FAKE_ASCII_TEXT|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 703 | Spam: True ; 6.3 / 5.0"
baseline;spam;00384.2054d62f06fd10e4018a43e156b32acf;;;;none;;;True;8.3;5.0;11;BAYES_99|BAYES_999|FILL_THIS_FORM|FILL_THIS_FORM_LONG|HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 842 | Spam: True ; 8.3 / 5.0"
